K0001
	Q4225	རྡོ་རྗེ་གདན་གྱི་སྒྲུབ་ཐབས	rgyud 'grel, du 88b3-89b2 (vol.80, p.253-254)	rdo rje gdan gyi sgrub thabs

K1969
	G1972	རྡོ་རྗེ་གདན་གྱི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 267a5-268b (p.133-2-5)	rdo rje gdan gyi sgrub thabs 

K1970
	D3150	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 173b2-174b1.	yi ge drug pa'i sgrub thabs
	D3151	ཡི་གེ་གྲུབ་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 174b1-175a3.	yi ge grub pa'i sgrub thabs
	D3408	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས	rgyud 'grel, mu 72b5-73b1.	yi ge drug pa'i sgrub thabs
	G1973	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 268b2-269b (p.134-3-2)	yi ge drug pa'i sgrub thabs 
	N3981	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 202b2-203b4. (ff.202v-203v (pp.404-406))	yi ge drug pa'i sgrub thabs
	N3982	ཡི་གེ་གྲུབ་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 203b4-204a7. (ff.203v-204r (pp.406-407))	yi ge grub pa'i sgrub thabs
	N4239	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས	rgyud 'grel, du 83b3-84b1. (ff.83v-84v (pp.168-170))	yi ge drug pa'i sgrub thabs
	Q3971	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 214a2-215a5 (vol.80, p.165)	yi ge drug pa'i sgrub thabs
	Q3972	ཡི་གེ་གྲུབ་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 215a5-216a1 (vol.80, p.166)	yi ge grub pa'i sgrub thabs
	Q4229	ཡི་གེ་དྲུག་པའི་སྒྲུབ་ཐབས	rgyud 'grel, du 92b1-93a8 (vol.80, p.255)	yi ge drug pa'i sgrub thabs

K1971
	G1974	ཡི་གེ་གྲུབ་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 270a1-270b (p.135-1-1)	yi ge grub pa'i sgrub thabs 

K1972
	D3152	གདམས་ངག་གི་ཁྱད་པར་གྱི་སྒྲུབ་ཐབས	rgyud 'grel, phu 175a3-175a6.	gdams ngag gi khyad par gyi sgrub thabs
	G1975	གདམས་ངག་གི་ཁྱད་པར་གྱི་སྒྲུབ་ཐབས	rgyud 'grel, thu 270b5-271a (p.136-1-5)	gdams ngag gi khyad par gyi sgrub thabs
	N3983	གདམས་ངག་གི་ཁྱད་པར་གྱི་སྒྲུབ་ཐབས	rgyud 'grel, thu 204a7-204b4. (ff.204r-204v (pp.407-408))	gdams ngag gi khyad par gyi sgrub thabs
	Q3973	གདམས་ངག་གི་ཁྱད་པར་༼གྱི་སྒྲུབ་ཐབས་༽	rgyud 'grel, thu 216a1-216a5 (vol.80, p.166)	gdams ngag gi khyad par (gyi sgrub thabs )

K1973
	D3153	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 175a6-175b6.	bde ba 'byung ba'i sgrub thabs
	D3154	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 175b6-177b4.	bde ba 'byung ba'i sgrub thabs
	G1976	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 271a3-271b (p.135-2-3)	bde ba 'byung ba'i sgrub thabs 
	N3984	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 204b4-205a5. (ff.204v-205r (pp.408-409))	bde ba 'byung ba'i sgrub thabs
	N3985	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 205a5-207b1. (ff.205r-207v (pp.409-414))	bde ba 'byung ba'i sgrub thabs
	Q3974	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 216a6-216b7 (vol.80, p.166)	bde ba 'byung ba'i sgrub thabs
	Q3975	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 216b8-219a3 (vol.80, p.166)	bde ba 'byung ba'i sgrub thabs

K1974
	G1977	བདེ་བ་འབྱུང་བའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 271b5 (p.136-2-5)	bde ba 'byung ba'i sgrub thabs 

K1975
	G1978	སེང་གེ་སྒྲའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 274b3-275a (p.138-1-3)	seng ge sgra'i sgrub thabs 

K1976
	D3156	སེང་གེ་སྒྲའི་གཟུངས	rgyud 'grel, phu 178a2-178a6.	seng ge sgra'i gzungs
	G1979	སེང་གེ་སྒྲའི་གཟུངས་	rgyud 'grel, thu 275a4-275b (p.137-2-4)	seng ge sgra'i gzungs 
	N3987	སེང་གེ་སྒྲའི་གཟུངས	rgyud 'grel, thu 207b7-208a4. (ff.207v-208r (pp.414-415))	seng ge sgra'i gzungs
	Q3977	སེང་གེ་སྒྲའི་གཟུངས	rgyud 'grel, thu 219b3-219b7 (vol.80, p.168)	seng ge sgra'i gzungs

K1977
	G1980	སེང་གེ་སྒྲའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 275b3-276b (p.138-2-3)	seng ge sgra'i sgrub thabs 

K1978
	D3158	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 179a1-179a7.	snying rje khros pa'i sgrub thabs
	D3159	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 179a7-180b3.	snying rje khros pa'i sgrub thabs
	G1981	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 276b2-277a (p.138-3-2)	snying rje khros pa'i sgrub thabs 
	N3989	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 209a1-209b1. (ff.209r-209v (pp.417-418))	snying rje khros pa'i sgrub thabs
	N3990	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 209b1-210b7. (ff.209v-210v (pp.418-420))	snying rje khros pa'i sgrub thabs
	Q3979	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 220b3-221a4 (vol.80, p.168)	snying rje khros pa'i sgrub thabs
	Q3980	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 221a4-222b4 (vol.80, p.168)	snying rje khros pa'i sgrub thabs

K1979
	G1982	སྙིང་རྗེ་ཁྲོས་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 277a4-279a (p.137-4-4)	snying rje khros pa'i sgrub thabs 

K1980
	D3160	པདྨ་གར་གྱི་བདང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 180b3-181a3.	pad+ma gar gyi bdang phyug gi sgrub thabs
	G1983	པདམ་གར་གྱི་བདང་ཕྱུག་གི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 279a1-279b (p.139-2-1)	padma gar gyi bdang phyug gi sgrub thabs 
	N3991	པདམ་གར་གྱི་བདང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 210b7-211b1. (ff.210v-211v (pp.420-422))	padma gar gyi bdang phyug gi sgrub thabs
	Q3981	པདམ་གར་གྱི་བདང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 222b4-223a6 (vol.80, p.169)	padma gar gyi bdang phyug gi sgrub thabs

K1981
	D3161	པདྨ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 181a3-181a7.	pad+ma gar gyi dbang phyug gi sgrub thabs
	D3335	པདྨ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, mu 26b6-27a7.	pad+ma gar gyi dbang phyug gi sgrub thabs
	D3423	པདྨ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, mu 86a4-86b4.	pad+ma gar gyi dbang phyug gi sgrub thabs
	D3424	པདྨ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, mu 86b4-86b7.	pad+ma gar gyi dbang phyug gi sgrub thabs
	G1984	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 276b4-280a (p.140-2-4)	padma gar gyi dbang phyug gi sgrub thabs 
	N3992	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 211b2-211b6. (ff.211v-211v (pp.422-422))	padma gar gyi dbang phyug gi sgrub thabs
	N4166	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, du 30b2-31a3. (ff.30v-31r (pp.60-61))	padma gar gyi dbang phyug gi sgrub thabs
	N4254	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, du 99b6-100a7. (ff.99v-100r (pp.200-201))	padma gar gyi dbang phyug gi sgrub thabs
	N4255	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, du 100a7-100b4. (ff.100r-100v (pp.201-202))	padma gar gyi dbang phyug gi sgrub thabs
	Q3982	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 223a6-223b3 (vol.80, p.169)	padma gar gyi dbang phyug gi sgrub thabs
	Q4156	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, du 33b1-34a4 (vol.80, p.231)	padma gar gyi dbang phyug gi sgrub thabs
	Q4244	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, du 109b8-110b2 (vol.80, p.262)	padma gar gyi dbang phyug gi sgrub thabs
	Q4245	པདམ་གར་གྱི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, du 110b2-110b7 (vol.80, p.262)	padma gar gyi dbang phyug gi sgrub thabs

K1982
	D3162	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 181a7-181b4.	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs
	D3163	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 181b4-182b2.	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs
	G1985	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 280a3-280b (p.139-3-3)	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs 
	N3993	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 211b6-212a4. (ff.211v-212r (pp.422-423))	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs
	N3994	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 212a4-213a4. (ff.212r-213r (pp.423-425))	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs
	Q3983	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 223b3-223b8 (vol.80, p.169)	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs
	Q3984	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 223b8-224b8 (vol.80, p.169)	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs

K1983
	G1986	སེང་གེ་དང་བྱ་ཁྱུང་དང་ཁྱབ་འཇུག་ལ་བཞུགས་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 280b2-281b (p.140-3-2)	seng ge dang bya khyung dang khyab 'jug la bzhugs pa'i sgrub thabs 

K1984
	D3164	འཇིག་རྟེན་གསུམ་དབང་དུ་བྱེད་པའི་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 182b2-183a6.	'jig rten gsum dbang du byed pa'i 'jig rten dbang phyug gi sgrub thabs
	G1987	ཇིག་རྟེན་གསུམ་དབང་དུ་བྱེད་པའི་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 281b5-283a (p.140-4-5)	jig rten gsum dbang du byed pa'i 'jig rten dbang phyug gi sgrub thabs 
	N3995	འཇིག་རྟེན་གསུམ་དབང་དུ་བྱེད་པའི་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 213a4-214a2. (ff.213r-214r (pp.425-427))	'jig rten gsum dbang du byed pa'i 'jig rten dbang phyug gi sgrub thabs
	Q3985	འཇིག་རྟེན་གསུམ་དབང་དུ་བྱེད་པའི་འཇིག་རྟེན་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 224b8-225b6 (vol.80, p.170)	'jig rten gsum dbang du byed pa'i 'jig rten dbang phyug gi sgrub thabs

K1985
	D3165	འཇིག་རྟེན་དབང་ཕྱུག་འཇིག་རྟེན་གསུམ་དབང་དུ་མཛད་པའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, phu 183a6-184a6.	'jig rten dbang phyug 'jig rten gsum dbang du mdzad pa'i sgrub thabs zhes bya ba
	G1988	ཇིག་རྟེན་དབང་ཕྱུག་འཇིག་རྟེན་གསུམ་དབང་དུ་མཛད་པའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ་	rgyud 'grel, thu 283a1-284b (p.140-2-1)	jig rten dbang phyug 'jig rten gsum dbang du mdzad pa'i sgrub thabs zhes bya ba 
	N3996	འཇིག་རྟེན་དབང་ཕྱུག་འཇིག་རྟེན་གསུམ་དབང་དུ་མཛད་པའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, thu 214a2-215a5. (ff.214r-215r (pp.427-429))	'jig rten dbang phyug 'jig rten gsum dbang du mdzad pa'i sgrub thabs zhes bya ba
	Q3986	འཇིག་རྟེན་དབང་ཕྱུག་འཇིག་རྟེན་གསུམ་དབང་དུ་མཛད་པའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, thu 225b6-227a1 (vol.80, p.170)	'jig rten dbang phyug 'jig rten gsum dbang du mdzad pa'i sgrub thabs zhes bya ba

K1986
	D3166	འཇིག་རྟེན་དབང་ཕྱུག་དམར་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, phu 184a6-184b4.	'jig rten dbang phyug dmar po'i sgrub thabs zhes bya ba
	G1989	ཇིག་རྟེན་དབང་ཕྱུག་དམར་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ་	rgyud 'grel, thu 284b2-285a (p.143-3-2)	jig rten dbang phyug dmar po'i sgrub thabs zhes bya ba 
	N3997	འཇིག་རྟེན་དབང་ཕྱུག་དམར་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, thu 215a5-215b4. (ff.215r-215v (pp.429-430))	'jig rten dbang phyug dmar po'i sgrub thabs zhes bya ba
	Q3987	འཇིག་རྟེན་དབང་ཕྱུག་དམར་པོའི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, thu 227a1-227a7 (vol.80, p.171)	'jig rten dbang phyug dmar po'i sgrub thabs zhes bya ba

K1987
	D3167	འཕགས་པ་སྤྱན་རས་གཇིགས་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 184b4-185a4.	'phags pa spyan ras gajigs dbang phyug gi sgrub thabs
	G1990	ཕགས་པ་སྤྱན་རས་གཇིགས་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 285a3-285b (p.141-4-3)	phags pa spyan ras gajigs dbang phyug gi sgrub thabs 
	N3998	འཕགས་པ་སྤྱན་རས་གཇིགས་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 215b4-216a5. (ff.215v-216r (pp.430-431))	'phags pa spyan ras gajigs dbang phyug gi sgrub thabs
	Q3988	འཕགས་པ་སྤྱན་རས་གཇིགས་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 227a8-227b8 (vol.80, p.171)	'phags pa spyan ras gajigs dbang phyug gi sgrub thabs

K1988
	D3168	བརྟེན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 185a4-186b3.	brten pa'i 'khor lo'i sgrub thabs
	G1991	བརྟེན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 285b5-288a (p.143-4-5)	brten pa'i 'khor lo'i sgrub thabs 
	N3999	བརྟེན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 216a5-218a1. (ff.216r-218r (pp.431-435))	brten pa'i 'khor lo'i sgrub thabs
	Q3989	བརྟེན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 227b8-229b4 (vol.80, p.171)	brten pa'i 'khor lo'i sgrub thabs

K1989
	D3169	བརྟན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 186b3-187a5.	brtan pa'i 'khor lo'i sgrub thabs
	D3438	བརྟན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, mu 97a7-98b4.	brtan pa'i 'khor lo'i sgrub thabs
	G1992	བརྟན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 288a1-289a (p.144-3-1)	brtan pa'i 'khor lo'i sgrub thabs 
	N4000	བརྟན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 218a1-218b5. (ff.218r-218v (pp.435-436))	brtan pa'i 'khor lo'i sgrub thabs
	N4269	བརྟན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, du 113a5-114b7. (ff.113r-114v (pp.227-230))	brtan pa'i 'khor lo'i sgrub thabs
	Q3990	བརྟེན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 229b4-230b1 (vol.80, p.172)	brten pa'i 'khor lo'i sgrub thabs
	Q4259	བརྟན་པའི་འཁོར་ལོའི་སྒྲུབ་ཐབས	rgyud 'grel, du 124b2-126a5 (vol.80, p.268)	brtan pa'i 'khor lo'i sgrub thabs

K1990
	D3170	གསུང་གི་མངའ་བདག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 187a5-188b2.	gsung gi mnga' bdag gi sgrub thabs
	D3171	གསུང་གི་མངའ་བདག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 188b2-189a.	gsung gi mnga' bdag gi sgrub thabs
	G1993	གསུང་གི་མངའ་བདག་གི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 289a2-291a (p.144-4-2)	gsung gi mnga' bdag gi sgrub thabs 
	N4001	གསུང་གི་མངའ་བདག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 218b5-220a7. (ff.218v-220r (pp.436-439))	gsung gi mnga' bdag gi sgrub thabs
	Q3991	གསུང་གི་མངའ་བདག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 230b1-232a3 (vol.80, p.172)	gsung gi mnga' bdag gi sgrub thabs

K1991
	G1994	གསུང་གི་མངའ་དག་གི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ་	rgyud 'grel, thu 291a2 (p.146-2-2)	gsung gi mnga' dag gi sgrub thabs zhes bya ba 
	N4002	གསུང་གི་མངའ་བདག་གི་སྒྲུབ་ཐབས	rgyud 'grel, thu 220a7-221a. (ff.220r-221r (pp.436-441))	gsung gi mnga' bdag gi sgrub thabs
	Q3992	གསུང་གི་མངའ་དག་གི་སྒྲུབ་ཐབས་ཞེས་བྱ་བ	rgyud 'grel, thu 232a3-232b4 (vol.80, p.173)	gsung gi mnga' dag gi sgrub thabs zhes bya ba

K1992
	D3172	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 189a-190a.	spros pa med pa'i sgrub thabs
	D3173	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 190a2-192a4.	spros pa med pa'i sgrub thabs
	G1995	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 291b4 (p.147-2-4)	spros pa med pa'i sgrub thabs 
	N4003	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 221a-222a4. (ff.221r-222r (pp.441-443))	spros pa med pa'i sgrub thabs
	N4004	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 222a4-224b6. (ff.222r-224v (443-448))	spros pa med pa'i sgrub thabs
	Q3993	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 232b5-233b8 (vol.80, p.173)	spros pa med pa'i sgrub thabs
	Q3994	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 233b8-236b3 (vol.80, p.173)	spros pa med pa'i sgrub thabs

K1993
	G1996	སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 293a4-296b (p.146-4-4)	spros pa med pa'i sgrub thabs 

K1994
	D3174	ཕྲལ་དུ་ཉམས་སུ་མྱོང་བའི་སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, phu 192a4-193a2.	phral du nyams su myong ba'i spros pa med pa'i sgrub thabs
	G1997	ཕྲལ་དུ་ཉམས་སུ་མྱོང་བའི་སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 296b2-297b (p.149-3-2)	phral du nyams su myong ba'i spros pa med pa'i sgrub thabs 
	N4005	ཕྲལ་དུ་ཉམས་སུ་མྱོང་བའི་སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 224b7-225b6. (ff.224v-225v (pp.448-450))	phral du nyams su myong ba'i spros pa med pa'i sgrub thabs
	Q3995	འཕྲལ་དུ་ཉམས་སུ་མྱོང་བའི་སྤྲོས་པ་མེད་པའི་སྒྲུབ་ཐབས	rgyud 'grel, thu 236b3-237b3 (vol.80, p.174)	'phral du nyams su myong ba'i spros pa med pa'i sgrub thabs

K1995
	D3175	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, phu 193a2-193a5.	gdams ngag gi khyad par
	D3200	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, phu 208b4-208b6.	gdams ngag gi khyad par
	D3211	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, phu 217a3-217a5.	gdams ngag gi khyad par
	D3235	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, bu 8b1-8b3.	gdams ngag gi khyad par
	D3275	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, bu 26a2-26a4.	gdams ngag gi khyad par
	G1998	གདམས་ངག་གི་ཁྱད་པར་	rgyud 'grel, thu 297b4298a (p.149-4-4)	gdams ngag gi khyad par 
	N4006	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 225b6-226a3. (ff.225v-226r (pp.450-451))	gdams ngag gi khyad par
	N4031	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 245a5-245b1. (ff.245r-245v (pp.489-490))	gdams ngag gi khyad par
	N4042	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 254b6-255a1. (ff.254v-255r (pp.508-509))	gdams ngag gi khyad par
	N4066	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 274a4-274a6. (ff.274r-274r (pp.547-547))	gdams ngag gi khyad par
	N4108	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 294b2-294b4. (ff.294v-294v (pp.588-588))	gdams ngag gi khyad par
	Q3996	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 237b3-237b8 (vol.80, p.175)	gdams ngag gi khyad par
	Q4021	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 257b5-257b7 (vol.80, p.183)	gdams ngag gi khyad par
	Q4032	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 267b3-267b5 (vol.80, p.187)	gdams ngag gi khyad par
	Q4056	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 287b8-288a3 (vol.80, p.195)	gdams ngag gi khyad par
	Q4098	གདམས་ངག་གི་ཁྱད་པར	rgyud 'grel, thu 309b8-310a3 (vol.80, p.204)	gdams ngag gi khyad par

K1996
	D3176	རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས	rgyud 'grel, phu 193a5-193b3.	rdo rje lus med kyi sgrub thabs
	G1999	རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 298a3 (p.150-1-3)	rdo rje lus med kyi sgrub thabs 
	N4007	རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས	rgyud 'grel, thu 226a3-226b2. (ff.226r-226v (pp.451-452))	rdo rje lus med kyi sgrub thabs
	Q3997	རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས	rgyud 'grel, thu 238a1-238a7 (vol.80, p.175)	rdo rje lus med kyi sgrub thabs

K1997
	D3177	འཇམ་དཔལ་རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས	rgyud 'grel, phu 193b3-195a1.	'jam dpal rdo rje lus med kyi sgrub thabs
	G2000	ཇམ་དཔལ་རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས་	rgyud 'grel, thu 298b3-300b (p.151-1-3)	jam dpal rdo rje lus med kyi sgrub thabs 
	N4008	འཇམ་དཔལ་རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས	rgyud 'grel, thu 226b2-228a5. (ff.226v-228r (pp.452-455))	'jam dpal rdo rje lus med kyi sgrub thabs
	Q3998	འཇམ་དཔལ་རྡོ་རྗེ་ལུས་མེད་ཀྱི་སྒྲུབ་ཐབས	rgyud 'grel, thu 238a7-240a3 (vol.80, p.175)	'jam dpal rdo rje lus med kyi sgrub thabs

K1998
	D3178	ངག་གི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 195a1-195b2.	ngag gi dbang phyug gi sgrub thabs
	D3179	ངག་གི་དབང་ཕྱུག་གི་སྒྲུབ་ཐབས	rgyud 'grel, phu 195b2-195b6.	ngag gi dbang phyug gi sgrub thabs
